id,title,description,link,image_link,additional_image_link,price,sale_price,availability,condition,brand,item_group_id,product_type,google_product_category
28,Nutrecan Cachorros Raza Pequeña ext 2 kg,"El integrante más pequeño de tu familia merece que su primer alimento sea una experiencia amable y deliciosa.Por eso, aliméntalos con Nutrecan, 100% completo y balanceado en forma de pequeños y ricos ""trocitos"" que le encantarán a tu cachorro y le darán los nutrientes necesarios para que crezca sano, lindo y fuerte. El consumo de proteínas de alta calidad es fundamental para que los cachorros puedan crear nuevo tejido corporal a medida que crecen. El aporte de Calcio y Fósforo, está perfectamente ajustado para facilitar un buen desarrollo de huesos y dientes sanos y fuertes. Una balanceada inclusión de Zinc, Vitaminas C, E y ácidos grasos insaturados, que aportan Omega 6 y 3, son el factor nutritivo más importante para la salud de la piel y el pelo de sus cachorros. Prebióticos, Yucca schidigera y Enzimas Proteolíticas, son un aporte importante para asegurar una mayor digestibilidad y garantizar heces compactas, secas y sin olor.",https://www.plazacampo.com/nutrecan-cachorros-raz-peq-ext-8x2-kg-1-jpg/p?skuId=28,https://b2csolla.vteximg.com.br/arquivos/ids/4379836-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext-2-kg.jpg?v=639216506149730000,https://b2csolla.vteximg.com.br/arquivos/ids/4379838-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext-2-kg.jpg?v=639216506144330000,24300 COP,,in stock,new,Nutrecan,28,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
27,Nutrecan Cachorros Raza Pequeña ext 800g,"El integrante más pequeño de tu familia merece que su primer alimento sea una experiencia amable y deliciosa.Por eso, aliméntalos con Nutrecan, 100% completo y balanceado en forma de pequeños y ricos ""trocitos"" que le encantarán a tu cachorro y le darán los nutrientes necesarios para que crezca sano, lindo y fuerte. El consumo de proteínas de alta calidad es fundamental para que los cachorros puedan crear nuevo tejido corporal a medida que crecen. El aporte de Calcio y Fósforo, está perfectamente ajustado para facilitar un buen desarrollo de huesos y dientes sanos y fuertes. Una balanceada inclusión de Zinc, Vitaminas C, E y ácidos grasos insaturados, que aportan Omega 6 y 3, son el factor nutritivo más importante para la salud de la piel y el pelo de sus cachorros. Prebióticos, Yucca schidigera y Enzimas Proteolíticas, son un aporte importante para asegurar una mayor digestibilidad y garantizar heces compactas, secas y sin olor.",https://www.plazacampo.com/nutrecan-cachorros-raz-peq-ext-20x800g-1-jpg/p?skuId=27,https://b2csolla.vteximg.com.br/arquivos/ids/4379833-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext-800g.jpg?v=639241381691300000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380699-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext-800g.jpg?v=639241381688970000,https://b2csolla.vteximg.com.br/arquivos/ids/4379834-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext-800g.jpg?v=639150444639070000,https://b2csolla.vteximg.com.br/arquivos/ids/4380697-1000-1500/Nutrecan-Cachorros-Raza-Pequeña-ext-800g.jpg?v=639150444640930000",9700 COP,,in stock,new,Nutrecan,27,Perros > Nutrecan > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
25,Nutrecan Light Ext 800 g,"Nutrecan Light, un alimento completo y balanceado para perros adultos con problemas o tendencia a la obesidad. Toda aquella energía que el perro consuma de más, y que no sea capaz de emplear y gastar, automáticamente se convertirá en tejido graso, dando lugar a la obesidad. Esta, suele desencadenar la aparición de otras enfermedades tan importantes como son: artritis, diabetes mellitus, problemas inmunológicos, patologías cardíacas, digestivas, hepáticas y respiratorias, la imposibilidad de termo regularse adecuadamente y el acortamiento de la propia vida.",https://www.plazacampo.com/nutrecan-light-ext-20x800-g-1-jpg/p?skuId=25,https://b2csolla.vteximg.com.br/arquivos/ids/4379598-1000-1500/Nutrecan-Light-Ext-800-g.jpg?v=639136837039930000,https://b2csolla.vteximg.com.br/arquivos/ids/4379602-1000-1500/Nutrecan-Light-Ext-800-g.jpg?v=639136837037300000,11400 COP,,in stock,new,Nutrecan,25,Perros > Nutrecan > Light,Animals & Pet Supplies > Pet Supplies > Dog Supplies
19,Nutrecan Adultos Raza Pequeña ext 8 kg,Nutrecan Adultos Razas Pequeñas es un alimento completo y balanceado para llenar todos los requerimientos nutricionales de los perros adultos de Razas pequeñas y miniaturas. Contiene una perfecta concentración de todos los nutrientes proporcionando a sus mascotas toda la nutrición necesaria para mantenerlos sanos y vigorosos.,https://www.plazacampo.com/nutrecan-adultos-raza-peque%C3%B1a-ext-8kg-1/p?skuId=19,https://b2csolla.vteximg.com.br/arquivos/ids/4379669-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-8-kg.webp?v=639259309983070000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382071-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-8-kg.webp?v=639259526173730000,https://b2csolla.vteximg.com.br/arquivos/ids/4380712-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-8-kg.webp?v=639259526174970000,https://b2csolla.vteximg.com.br/arquivos/ids/4380713-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-8-kg.webp?v=639259526176730000",95700 COP,,in stock,new,Nutrecan,19,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
18,Nutrecan Adultos Raza Pequeña ext 4 kg,Nutrecan Adultos Razas Pequeñas es un alimento completo y balanceado para llenar todos los requerimientos nutricionales de los perros adultos de Razas pequeñas y miniaturas. Contiene una perfecta concentración de todos los nutrientes proporcionando a sus mascotas toda la nutrición necesaria para mantenerlos sanos y vigorosos.,https://www.plazacampo.com/nutrecan-adultos-raza-peque%C3%B1a-ext-4kg-1/p?skuId=18,https://b2csolla.vteximg.com.br/arquivos/ids/4382217-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-4-kg.webp?v=639256717769730000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382212-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-4-kg.webp?v=639256933569130000,https://b2csolla.vteximg.com.br/arquivos/ids/4382213-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-4-kg.webp?v=639256933570700000,https://b2csolla.vteximg.com.br/arquivos/ids/4382214-1000-1500/Nutrecan-Adultos-Raza-Pequeña-ext-4-kg.webp?v=639256933572630000",47900 COP,,in stock,new,Nutrecan,18,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
5,Nutrecan Croquetas Adultos Ext 800 g,"Es un alimento 100% completo y balanceado, que ha sido formulado con ingredientes de alta calidad para mantener en estado óptimo la salud de tu perro adulto. Ayuda a mantener una piel sana, gracias a sus ácidos grasos esenciales Omega 6 y 3, y a la mezcla de vitaminas A y E más Zinc. Los estudios de alimentación animal realizados por Solla S.A. usando los procedimientos de la AAFCO (Association of American Feed Control Officials/Asociación Americana de Organismos de Control Alimentario) garantizan que NUTRECAN CROQUETAS CARNE y POLLO, ofrece una nutrición completa y balanceada para perros de todas las razas.",https://www.plazacampo.com/nutrecan-croquetas-adultos-ext-800-g-1/p?skuId=5,https://b2csolla.vteximg.com.br/arquivos/ids/4379092-1000-1500/Nutrecan-Croquetas-Adultos-Ext-800-g.webp?v=639250669261570000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382048-1000-1500/Nutrecan-Croquetas-Adultos-Ext-800-g.webp?v=639250885167130000,https://b2csolla.vteximg.com.br/arquivos/ids/4379093-1000-1500/Nutrecan-Croquetas-Adultos-Ext-800-g.webp?v=639250885169300000,https://b2csolla.vteximg.com.br/arquivos/ids/4380652-1000-1500/Nutrecan-Croquetas-Adultos-Ext-800-g.webp?v=639250885170730000",5000 COP,,in stock,new,Nutrecan Croquetas,5,Perros > Nutrecan Croquetas > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
1,Nutrecan Senior Ext 800 g,"Cuando tu perro tiene más de 7 años, entra en una nueva etapa de su vida donde sus requerimientos nutricionales también cambian. Por esto suministrale Nutrecan Senior, un alimento 100% completo y balanceado, de alta digestibilidad, que contiene ingredientes naturales que proporcionan una sana y sabrosa nutrición para tu perro, contrarrestando el paso de los años y haciéndolo más fuerte. Es un alimento completo y balanceado de alta digestibilidad, que contiene ingredientes naturales que proporcionan una sana y sabrosa nutrición para tu perro en la tercera edad.",https://www.plazacampo.com/nutrecan-senior-ext-20-x-800-g-1-jpg/p?skuId=1,https://b2csolla.vteximg.com.br/arquivos/ids/4379062-1000-1500/Nutrecan-Senior-Ext-800-g.jpg?v=638990604959670000,https://b2csolla.vteximg.com.br/arquivos/ids/4379063-1000-1500/Nutrecan-Senior-Ext-800-g.jpg?v=638990604961130000,9100 COP,,in stock,new,Nutrecan,1,Perros > Nutrecan > Senior,Animals & Pet Supplies > Pet Supplies > Dog Supplies
165,Chanchitos Pel 40 kg,"CHANCHITOS es un alimento de SOLLA, especializado para lechones desde los 25 hasta los 60 kg de peso vivo. Diseñado para utilizar en cerdos de levante que no poseen un alto potencial genético, permitiendo unas ganancias de peso apropiadas para esta etapa. Formulado especialmente para prevenir problemas respiratorios y entéricos.",https://www.plazacampo.com/chanchitos-pel-40-kg-1-jpg/p?skuId=165,https://b2csolla.vteximg.com.br/arquivos/ids/4380504-1000-1500/Chanchitos-Pel-40-kg.jpg?v=639245486245530000,https://b2csolla.vteximg.com.br/arquivos/ids/4380503-1000-1500/Chanchitos-Pel-40-kg.jpg?v=639245486242800000,85901 COP,,in stock,new,Solla,165,Porcicultura > Solla > Levante,Business & Industrial > Agriculture > Animal Husbandry
164,Finalizador GP 80 Magro Pel 40 kg,"FINALIZADOR GP 80 MAGRO es un alimento de SOLLA, diseñado para utilizar en cerdos de engorde durante la etapa de ceba (3 o 4 últimas semanas), mejorando tanto el resultado técnico económico, como la calidad de la canal, produciendo un mayor porcentaje de carne magra, y una menor cantidad de grasa.",https://www.plazacampo.com/finalizador-gp-80-magro-pel-40-kg-1-jpg/p?skuId=164,https://b2csolla.vteximg.com.br/arquivos/ids/3665382-1000-1500/Finalizador-GP-80-Magro-Pel-40-kg.jpg?v=638866550761100000,https://b2csolla.vteximg.com.br/arquivos/ids/3665381-1000-1500/Finalizador-GP-80-Magro-Pel-40-kg.jpg?v=638866550760800000,92600 COP,,in stock,new,Solla,164,Porcicultura > Solla > Ceba,Business & Industrial > Agriculture > Animal Husbandry
163,Porci Finalizacion Pel AGR 40 kg,"Alimento completo para cerdos en etapa de engorde. Esta fase del ciclo productivo dura aproximadamente cinco semanas y comprende el intervalo entre 67 y 100 kilos de peso. Porci Finalización está diseñado para obtener un óptimo depósito de magro y lograr buenos rendimientos en canal. De esta manera se obtienen cerdos rentables, de carne más tierna, jugosa y saludable.",https://www.plazacampo.com/porci-finalizacion-pel-agr-40-kg-1-jpg/p?skuId=163,https://b2csolla.vteximg.com.br/arquivos/ids/4380143-1000-1500/Porci-Finalizacion-Pel-AGR-40-kg.jpg?v=639181764826300000,https://b2csolla.vteximg.com.br/arquivos/ids/4380144-1000-1500/Porci-Finalizacion-Pel-AGR-40-kg.jpg?v=639181764824600000,76400 COP,,in stock,new,Agrinal,163,Porcicultura > Agrinal > Ceba,Business & Industrial > Agriculture > Animal Husbandry
162,Lacti Cerdas Pel AGR 40 kg,"Alimento balanceado para cerdas de cría primerizas y multíparas durante la fase de lactancia. El alimento en lactancia debe ser suministrado a voluntad como referencia, se deberían suministrar como base, 2.5 kg de concentrado más 0,5 kg de alimento por cada lechón, en 4 o 5 raciones diarias. Se recomienda su uso durante el impulso (flushing) del servicio y del parto a razón de 3.0 a 4.0 Kilos diarios. Para cerdos reproductores menores de 11 meses se suministra de 2.5 a 3.0 Kilos diarios",https://www.plazacampo.com/lacti-cerdas-pel-agr-40-kg-1-jpg/p?skuId=162,https://b2csolla.vteximg.com.br/arquivos/ids/4379652-1000-1500/Lacti-Cerdas-Pel-AGR-40-kg.jpg?v=639230797233500000,https://b2csolla.vteximg.com.br/arquivos/ids/4379647-1000-1500/Lacti-Cerdas-Pel-AGR-40-kg.jpg?v=639230797231830000,83801 COP,,in stock,new,Agrinal,162,Porcicultura > Agrinal > Cría,Business & Industrial > Agriculture > Animal Husbandry
160,Lechon Pre Levante Pel AGR 40 kg,"Lechon Pre Levante Pel, alimento completo para lechones durante la fase de inicio. Este alimento se suministra aproximadamente por dos semanas a los lechones de precebo, desde los 20 o 22 kilos hasta que alcanzan los 30 kilos de peso vivo. El producto está diseñado para lograr un nivel máximo de ingesta y ganancia de peso que aseguren una excelente transición del preinicio al levante.",https://www.plazacampo.com/lechon-pre-levante-pel-agr-40-kg-1-jpg/p?skuId=160,https://b2csolla.vteximg.com.br/arquivos/ids/4380139-1000-1500/Lechon-Pre-Levante-Pel-AGR-40-kg.jpg?v=639079814585530000,https://b2csolla.vteximg.com.br/arquivos/ids/4380135-1000-1500/Lechon-Pre-Levante-Pel-AGR-40-kg.jpg?v=639079814583030000,105000 COP,,in stock,new,Agrinal,160,Porcicultura > Agrinal > Precebos,Business & Industrial > Agriculture > Animal Husbandry
159,Gesti Lact Pel AGR 40 kg,"Gesti Lact Pel, es un alimento completo para suministrar a hembras de cría durante la gestación de (2-3.5 kg/día) y lactancia a razón de 2 kg/día para la cerda y 0.5 kg por cada lechón. Para verracos en reposo (2-3 kg/día) y en servicio (3-3.5 kg/día).",https://www.plazacampo.com/gesti-lact-pel-agr-40-kg-1-jpg/p?skuId=159,https://b2csolla.vteximg.com.br/arquivos/ids/4379649-1000-1500/Gesti-Lact-Pel-AGR-40-kg.jpg?v=639121977986230000,https://b2csolla.vteximg.com.br/arquivos/ids/4379650-1000-1500/Gesti-Lact-Pel-AGR-40-kg.jpg?v=639121977984370000,73100 COP,,in stock,new,Agrinal,159,Porcicultura > Agrinal > Cría,Business & Industrial > Agriculture > Animal Husbandry
158,Gesti Cerdas Pel AGR 40 kg,"Gesti Cerdas , alimento completo para cerdas de cría primerizas y multíparas durante las fases de servicio y gestación. Durante toda la gestación se debe evaluar la condición corporal de la hembra y ajustar el programa de alimentación de acuerdo al resultado de dicha evaluación. De acuerdo a esto la ración diaria puede variar entre 2.0 y 3.0 Kilos.",https://www.plazacampo.com/gesti-cerdas-pel-agr-40-kg-1-jpg/p?skuId=158,https://b2csolla.vteximg.com.br/arquivos/ids/4379639-1000-1500/Gesti-Cerdas-Pel-AGR-40-kg.jpg?v=639199225720300000,https://b2csolla.vteximg.com.br/arquivos/ids/4379642-1000-1500/Gesti-Cerdas-Pel-AGR-40-kg.jpg?v=639199225715930000,77900 COP,,in stock,new,Agrinal,158,Porcicultura > Agrinal > Cría,Business & Industrial > Agriculture > Animal Husbandry
157,Porci Desarrollo Pel AGR 40 kg,"Porci Desarrollo Pel, es un alimento completo peletizado, para el levante de cerdos. Se recomienda suministrar a voluntad como único alimento entre los 30 a 60 kg de peso.",https://www.plazacampo.com/porci-desarrollo-pel-agr-40-kg-1-jpg/p?skuId=157,https://b2csolla.vteximg.com.br/arquivos/ids/4380148-1000-1500/Porci-Desarrollo-Pel-AGR-40-kg.jpg?v=639172441755000000,https://b2csolla.vteximg.com.br/arquivos/ids/4380149-1000-1500/Porci-Desarrollo-Pel-AGR-40-kg.jpg?v=639172441752800000,77900 COP,,in stock,new,Agrinal,157,Porcicultura > Agrinal > Levante,Business & Industrial > Agriculture > Animal Husbandry
155,Porcifinali Ractopamina Pel AGR 40 Kg,"Alimento completo para cerdos en etapa de engorde. Esta fase del ciclo productivo dura aproximadamente cinco semanas y comprende el intervalo entre 67 y 100 kilos de peso. Porci Finalización está diseñado para obtener un óptimo depósito de magro y lograr buenos rendimientos en canal. De esta manera se obtienen cerdos rentables, de carne más tierna, jugosa y saludable.",https://www.plazacampo.com/porcifinali-ractopamina-pel-agr-40-kg-1-jpg/p?skuId=155,https://b2csolla.vteximg.com.br/arquivos/ids/4379595-1000-1500/Porcifinali-Ractopamina-Pel-AGR-40-Kg.jpg?v=639193861832870000,https://b2csolla.vteximg.com.br/arquivos/ids/4379596-1000-1500/Porcifinali-Ractopamina-Pel-AGR-40-Kg.jpg?v=639193861830370000,87600 COP,,in stock,new,Agrinal,155,Porcicultura > Agrinal > Ceba,Business & Industrial > Agriculture > Animal Husbandry
154,Porci Levante Pel AGR 40 kg,"Porci Levante, es un alimento completo para cerdos en la fase de levante. Esta fase del ciclo productivo dura aproximadamente seis semanas y comprende el intervalo entre los 30 y 67 kilogramos de peso. Contiene una combinación ideal de nutrientes que permite alcanzar la mejor taza de crecimiento del sistema músculo-esquelético, necesario para obtener el deposito ideal de carne magra y grasa dorsal con la mejor relación costo: beneficio.",https://www.plazacampo.com/porci-levante-pel-agr-40-kg-1-jpg/p?skuId=154,https://b2csolla.vteximg.com.br/arquivos/ids/4380140-1000-1500/Porci-Levante-Pel-AGR-40-kg.jpg?v=639240517601300000,https://b2csolla.vteximg.com.br/arquivos/ids/4380136-1000-1500/Porci-Levante-Pel-AGR-40-kg.jpg?v=639240517598800000,86700 COP,,in stock,new,Agrinal,154,Porcicultura > Agrinal > Levante,Business & Industrial > Agriculture > Animal Husbandry
150,Masleche 18% Ext 40 kg,"MASLECHE 18% ® es un producto diseñado para la suplementación de vacas de alto potencial genético, alimentadas con praderas mejoradas y fertilizadas tipo ryegrass, kikuyo, tréboles, alfalfa, estrella y otros pastos con vocación lechera, cosechados en el momento óptimo.",https://www.plazacampo.com/masleche-18--ext-40-kg-1-jpg/p?skuId=150,https://b2csolla.vteximg.com.br/arquivos/ids/4380180-1000-1500/Masleche-18--Ext-40-kg.jpg?v=639229466261900000,https://b2csolla.vteximg.com.br/arquivos/ids/4380181-1000-1500/Masleche-18--Ext-40-kg.jpg?v=639229466260500000,97400 COP,,in stock,new,Solla,150,Ganadería > Solla > Producción,Business & Industrial > Agriculture > Animal Husbandry
149,Sollaleche 14% Pel 40 kg,"SOLLALECHE 14% ® es un suplemento rico en energía fermentable, de alto contenido de proteína de sobrepaso y bajo contenido de proteína total, destinado a vacas lecheras de alta producción que consumen forrajes tiernos, ricos en proteína y en sistemas de rotación intensiva.",https://www.plazacampo.com/sollaleche-14--pel-40-kg-1-jpg/p?skuId=149,https://b2csolla.vteximg.com.br/arquivos/ids/4380178-1000-1500/Sollaleche-14--Pel-40-kg.jpg?v=639143057203630000,https://b2csolla.vteximg.com.br/arquivos/ids/4380182-1000-1500/Sollaleche-14--Pel-40-kg.jpg?v=639143057201430000,67800 COP,,in stock,new,Solla,149,Ganadería > Solla > Producción,Business & Industrial > Agriculture > Animal Husbandry
148,Masleche 12% Hna 40 kg,"El MASLECHE 12% ® es un suplemento energético, destinado a la suplementación de ganado lechero consumiendo forrajes de alta proteína y bajos niveles de fibra.",https://www.plazacampo.com/masleche-12--hna-40-kg-1-jpg/p?skuId=148,https://b2csolla.vteximg.com.br/arquivos/ids/4380587-1000-1500/Masleche-12--Hna-40-kg.jpg?v=639207002669900000,https://b2csolla.vteximg.com.br/arquivos/ids/4380584-1000-1500/Masleche-12--Hna-40-kg.jpg?v=639207002668330000,55200 COP,,in stock,new,Solla,148,Ganadería > Solla > Producción,Business & Industrial > Agriculture > Animal Husbandry
